dataset_id,dataset_version,sample_id,image_path,age,gender,identity_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,landmarks_path,dataset_split,source,is_valid,validation_error,metadata_json
DS002,local,100_1_2_20170112222336458.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/100_1_2_20170112222336458.jpg.chip.jpg,100,Female,,,,,,,all,UTKFace,true,,"{""gender_code"":1,""race_code"":2,""race_label"":""Asian"",""collection_timestamp"":""20170112222336458"",""image_variant"":""chip""}"
DS002,local,101_0_0_20170112213500903.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/101_0_0_20170112213500903.jpg.chip.jpg,101,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170112213500903"",""image_variant"":""chip""}"
DS002,local,101_1_2_20170105174739309.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/101_1_2_20170105174739309.jpg.chip.jpg,101,Female,,,,,,,all,UTKFace,true,,"{""gender_code"":1,""race_code"":2,""race_label"":""Asian"",""collection_timestamp"":""20170105174739309"",""image_variant"":""chip""}"
DS002,local,103_0_2_20170112213001988.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/103_0_2_20170112213001988.jpg.chip.jpg,103,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":2,""race_label"":""Asian"",""collection_timestamp"":""20170112213001988"",""image_variant"":""chip""}"
DS002,local,105_0_0_20170112213001988.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/105_0_0_20170112213001988.jpg.chip.jpg,105,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170112213001988"",""image_variant"":""chip""}"
DS002,local,105_1_0_20170112213001988.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/105_1_0_20170112213001988.jpg.chip.jpg,105,Female,,,,,,,all,UTKFace,true,,"{""gender_code"":1,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170112213001988"",""image_variant"":""chip""}"
DS002,local,105_1_0_20170112213021902.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/105_1_0_20170112213021902.jpg.chip.jpg,105,Female,,,,,,,all,UTKFace,true,,"{""gender_code"":1,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170112213021902"",""image_variant"":""chip""}"
DS002,local,105_1_0_20170112213507183.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/105_1_0_20170112213507183.jpg.chip.jpg,105,Female,,,,,,,all,UTKFace,true,,"{""gender_code"":1,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170112213507183"",""image_variant"":""chip""}"
DS002,local,105_1_1_20170112213303693.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/105_1_1_20170112213303693.jpg.chip.jpg,105,Female,,,,,,,all,UTKFace,true,,"{""gender_code"":1,""race_code"":1,""race_label"":""Black"",""collection_timestamp"":""20170112213303693"",""image_variant"":""chip""}"
DS002,local,10_0_0_20161220222308131.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20161220222308131.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20161220222308131"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170103200329407.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170103200329407.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170103200329407"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170103200522151.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170103200522151.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170103200522151"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170103233459275.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170103233459275.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170103233459275"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170104013211746.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170104013211746.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170104013211746"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110215927291.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110215927291.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110215927291"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220033115.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220033115.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220033115"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220111082.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220111082.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220111082"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220235233.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220235233.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220235233"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220251986.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220251986.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220251986"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220255346.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220255346.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220255346"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220316298.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220316298.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220316298"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220403810.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220403810.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220403810"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220447314.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220447314.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220447314"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220503946.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220503946.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220503946"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220514186.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220514186.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220514186"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220530650.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220530650.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220530650"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220539329.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220539329.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220539329"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220541850.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220541850.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220541850"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220546177.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220546177.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220546177"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220548521.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220548521.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220548521"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220557169.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220557169.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220557169"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220644705.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220644705.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220644705"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110220654150.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110220654150.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110220654150"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110221714752.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110221714752.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110221714752"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110221719390.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110221719390.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110221719390"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110221811823.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110221811823.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110221811823"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224223937.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224223937.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224223937"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224238891.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224238891.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224238891"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224253445.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224253445.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224253445"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224255796.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224255796.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224255796"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224402264.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224402264.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224402264"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224406532.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224406532.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224406532"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224416035.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224416035.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224416035"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224500062.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224500062.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224500062"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224524253.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224524253.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224524253"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224549512.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224549512.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224549512"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224725285.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224725285.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224725285"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110224757882.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110224757882.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110224757882"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225013755.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225013755.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225013755"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225035898.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225035898.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225035898"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225227587.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225227587.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225227587"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225243501.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225243501.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225243501"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225246490.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225246490.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225246490"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225252799.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225252799.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225252799"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225402690.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225402690.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225402690"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225414790.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225414790.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225414790"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225417177.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225417177.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225417177"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225421531.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225421531.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225421531"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225442428.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225442428.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225442428"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225444491.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225444491.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225444491"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225451638.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225451638.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225451638"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225502403.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225502403.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225502403"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225505288.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225505288.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225505288"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225518663.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225518663.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225518663"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225528484.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225528484.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225528484"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225537307.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225537307.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225537307"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225546130.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225546130.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225546130"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225557604.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225557604.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225557604"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170110225601897.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170110225601897.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170110225601897"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170116201102149.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170116201102149.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170116201102149"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170116201328751.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170116201328751.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170116201328751"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170116201337172.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170116201337172.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170116201337172"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170117135444407.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170117135444407.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170117135444407"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170117143048181.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170117143048181.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170117143048181"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170117175625724.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170117175625724.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170117175625724"",""image_variant"":""chip""}"
DS002,local,10_0_0_20170120220628194.jpg.chip,/Users/trananhchuong/Downloads/archive/UTKFace/10_0_0_20170120220628194.jpg.chip.jpg,10,Male,,,,,,,all,UTKFace,true,,"{""gender_code"":0,""race_code"":0,""race_label"":""White"",""collection_timestamp"":""20170120220628194"",""image_variant"":""chip""}"
